rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
5,"Alors que j’ai rencontré à plusieurs reprises des problèmes de gestion de mon dossier les conseilles ont toujours été professionnels, à l’écoutent et ont sus solutionner les problèmes rencontrés très rapidement, parfois même sans avoir besoin de me déplacé. Je suis ravis de leur service malgré quelque désagrément qui m’ont causés quelques frayeurs. Je remercie grandement la personne à l’accueil ainsi que le directeur qui m’ont retiré une sacrée épine du pied. Agence d’Arpajon très compétente ! Cela me change de l’agence de Corbeille Essonnes","2 Rte d'Egly, 91290 Arpajon",reprise problème gestion dossier conseille professionnel écouter problème rapidement besoin service désagrément frayeur grandement accueil directeur sacrer épine pied agence compétent celer change agence corbeille essonne,1,"['dossier', 'conseill', 'professionnel', 'écouter', 'service', 'sacrer', 'agence', 'corbeill', 'essonn']"
5,Efficace à l'écoute et professionnelle.  Merci,"2 Rte d'Egly, 91290 Arpajon",efficace écoute professionnel,1,"['efficace', 'professionnel']"
3,"Pôle emploi de Arpajon est très a l'écoute de vos demandes. Plusieurs ordinateurs sont à disposition. Vous pouvez toujours demander un renseignements, une aide, une incompréhension. Ils m'ont beaucoup aidé !","2 Rte d'Egly, 91290 Arpajon",pôle arpajon écoute demande ordinateur disposition renseignement aide incompréhension beaucoup,1,"['arpajon', 'écout', 'renseignement']"
5,Nickel,"93 Rue de la Marne, 95220 Herblay-sur-Seine",nickel,1,[]
3,"Est il possible de mettre en place l'accès à des toilettes ?  Même dans les rues de Paris il y a des toilettes publiques :)  Je suis choquée qu'il n' y ait pas accès aux commodités. Lorsque je me déplace dans un lieu où j'ai rendez vous j'ai besoin de sécurité, de savoir que mes besoins primaires sont pris en compte.  Être au chaud : OK Avoir un toit sur la tête : OK Pouvoir accéder aux toilettes : pas ok. Les femmes ont leurs règles, certaines personnes sont incontinentes, d'autres peuvent être malades.... ect....  Qu'est il prévu pour cela ?","93 Rue de la Marne, 95220 Herblay-sur-Seine",place accès toilette rue pari toilette public accès commodité lieu besoin sécurité besoin primaire compte chaud toit tête toilette femme règle incontinent .... ect .... celer,1,"['toilette', 'public', 'commoditer', 'besoin', 'primaire', 'chaud', 'toit', 'femme']"
5,"Très bon accueil Conseillère rarissime, donne de très bon conseils, est très à l'écoute, donne aussi de bonnes astuces de recherche, son professionnalisme est très rare bravo à l'agence d'Herblay qui a une perle Heureuse d'avoir madame Stervinou pour mon dossier","93 Rue de la Marne, 95220 Herblay-sur-Seine",bon accueil conseiller rarissime bon conseil écoute bon astuce recherche professionnalisme bravo agence herblay perle heureux monsieur dossier,1,"['bon', 'accueil', 'bon', 'écout', 'bon', 'agence', 'perl', 'dossier']"
4,Rapide et efficace,"93 Rue de la Marne, 95220 Herblay-sur-Seine",rapide efficace,1,['efficace']
5,There are 2 sections in this place  .. Building 4 (pôle emploi) and 6.,"4 Rue de la Gironde, 44800 Saint-Herblain",there are section thi place pôle emploi and,1,['emploi']
4,"Très bon accueil. Personnel souriant et accueillant . J'y allais pour un premier entretien et j'ai été franchement surpris par la gentillesse , la patience et le professionnalisme de la personne qui m'a reçu.","4 Rue de la Gironde, 44800 Saint-Herblain",bon accueil personnel allai entretien franchement gentillesse patience professionnalisme,1,"['bon', 'accueil', 'personnel', 'aller', 'patience']"
5,"J'ai eu une conseillère vraiment super gentille, ça m'a changé de ma précédente conseillère dans une autre agence. À l'écoute, arrangeante, pédagogue et compréhensive. Si vous vous reconnaissez ne changer pas 😊😊 …","4 Rue de la Gironde, 44800 Saint-Herblain",conseiller vraiment gentille précédent conseiller agence écoute arrangeante pédagogue compréhensif,1,"['précédent', 'conseiller', 'écout', 'arrangeant', 'pédagogu', 'compréhensif']"
5,"Autant quand je lis les autres avis, l'expérience sur place ne semble vraiment pas adaptée, autant par téléphone je n'ai eu aucun soucis.  Histoire de trop perçu suite à un changement d'adresse, le conseiller à réglé mon soucis en moins de 5min et à été très efficace (le 11/08 à 14h20)  Pour le coup, merci !","4 Rue de la Gironde, 44800 Saint-Herblain",autant lis avis expérience place vraiment autant téléphone aucun souci histoire trop suite changement adresse conseiller souci 5min efficace 11/08 14h20 coup,1,"['place', 'changement', 'adresse', '5min', 'efficace']"
5,Bien,"4 Rue de la Gironde, 44800 Saint-Herblain",bien,1,[]
5,Un message pour remercier la patience et la qualité des informations données par Madame X de cette agence. Merci😊 …,"4 Rue de la Gironde, 44800 Saint-Herblain",message patience qualité information monsieur agence,1,"['qualité', 'information']"
5,"Accueil rapide, employés polyvalent et à l'écoute, ils n'hésite pas à venir nous voir pour savoir si nous avons besoin de quoi que ce soit et nous aident dans les démarches. Merci","1 Rue de l'Ouest, 42700 Firminy",accueil rapide employé polyvalent écoute besoin démarche,1,"['accueil', 'rapide']"
5,tout est accessible,"1 Rue de l'Ouest, 42700 Firminy",accessible,1,[]
5,Très bon,"1 Rue de l'Ouest, 42700 Firminy",bon,1,[]
4,"Service accueillant, espace propre et spacieux, meilleur pôle emploi que j'ai fait !","1 Rue de l'Ouest, 42700 Firminy",service espace propre spacieux meilleur pôle,1,"['espac', 'propre', 'spacieux', 'meilleur']"
4,Entrée de ce pôle emploi à refaire sinon le reste est parfait,"1 Rue de l'Ouest, 42700 Firminy",entrée pôle refaire,1,['refair']
3,Satisfait,"1 Rue de l'Ouest, 42700 Firminy",satisfait,1,[]
5,brands,"1 Rue de l'Ouest, 42700 Firminy",brand,1,[]
5,Très bien endroit agréable et espacieux,"3 Rue Paul Gauguin, 77290 Mitry-Mory",bien agréable espacieux,1,['agréable']
5,Les conseillers a l accueil sont très efficaces et accueillant,"3 Rue Paul Gauguin, 77290 Mitry-Mory",conseiller accueil,1,[]
5,"rapides, efficaces, équipe au top !","3 Rue Paul Gauguin, 77290 Mitry-Mory",rapide efficace équipe top,1,[]
3,"y Tyger xx7xfne z, I","3 Rue Paul Gauguin, 77290 Mitry-Mory",xx7xfne,1,[]
5,"Très bon accueil, ils s’adaptent à la situation de chaque personne, bravo l’équipe","9 Rue du Jeu de Mail, 59240 Dunkerque",bon accueil situation bravo équipe,1,"['bon', 'situation']"
4,"Bon accueil de manière générale; pourrait-être un peu amélioré au niveau de l'agencement du Hall d'entrée qui est trop ""grand"" et pas forcément assez compartimenté je dirais. Mais sinon les conseillers sont excellents! Je recommande!","9 Rue du Jeu de Mail, 59240 Dunkerque",bon accueil manière général améliorer niveau agencement hall entrée trop grand forcément compartimenté conseiller excellent,1,"['bon', 'général', 'améliorer', 'entrer', 'grand', 'forcément', 'compartimenter', 'conseiller']"
3,Ni plus ni moins bien ca reste pole emploi ne rien attendre de miraculeux,"9 Rue du Jeu de Mail, 59240 Dunkerque",bien pol rien miraculeu,1,"['pol', 'rien']"
5,"Bon accueil,  et explications bien","9 Rue du Jeu de Mail, 59240 Dunkerque",bon accueil explication bien,1,"['bon', 'accueil']"
4,Bonne acceuil bon conseiller  (Amir),"9 Rue du Jeu de Mail, 59240 Dunkerque",bon acceuil bon conseiller amir,1,"['bon', 'bon']"
5,Très bonne accueîl personnel souriant et sympa,"9 Rue du Jeu de Mail, 59240 Dunkerque",bon accueîl personnel sympa,1,"['bon', 'sympa']"
5,"Personnel agréable, à l'écoute et efficace","9 Rue du Jeu de Mail, 59240 Dunkerque",personnel agréable écoute efficace,1,"['agréable', 'efficace']"
4,Excellent service rien a dire,"9 Rue du Jeu de Mail, 59240 Dunkerque",excellent service rien,1,"['excellent', 'rien']"
5,Pole emploi competant....,"9 Rue du Jeu de Mail, 59240 Dunkerque",pole emploi competant ....,1,"['emploi', 'competant']"
5,🙏🙏🙏🙏💕 …,"9 Rue du Jeu de Mail, 59240 Dunkerque",nan,1,[]
5,"Nice people, fast and quality help, friendly attitude, highly recommend!!!🤗👍👍👍","1133 Chem. Clapas de Cornut, 30300 Beaucaire",nice peopl fast and quality help friendly attitude highly,1,"['nice', 'peopl', 'fast', 'friendly', 'attitude', 'highly']"
5,Très bonne conseillere.  Tt le monde est très réactif par rapport à Nîmes qui m à laissé sans rdv pendant 3 ans !,"1133 Chem. Clapas de Cornut, 30300 Beaucaire",bon conseillere monde réactif rapport nîme,1,"['bon', 'monde', 'réactif', 'nîm']"
